회사명,거래소코드,회계년도,산업명,상장일,상장폐지일,[제조]매출액(수익)(*)(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)SH에너지화학,002360,2014/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,230912587,291.69,224.49,37.69,35.8,31.46,147.71,8.64,26.68,27.78,4.25,59.85,54.47,14.4,9.21,7.25,19.24,19.23,15.13,21.7,27.66,2.09,3,4.53,17.87,7.43,95.77,3.81,20.42,49.11,0.02,0,-0.43,0.23,20.89,238.32,147.2,-2.91,-1.99,2.16,16.36,231.12,2077.67,,191.4,76.07,2.64,7.31,3.87,4.94,,,,,,37108.64,,,,33.51,122,292.95,16.07,35.16,64.84,45.09
(주)SH에너지화학,002360,2015/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,216441364,399.36,329.69,115.03,44.26,26.05,160.98,5.96,84.87,87.44,3.29,51.62,59.05,17.24,10.6,5.82,20.35,20.29,11.13,14.62,26.1,1.91,2.46,4.43,16.78,7.11,130.11,2.81,21.75,51.36,0.01,0,-6.27,4.32,8.99,-22.92,113.4,4.91,-6.17,13.08,-14.38,7.89,1947.47,,206.5,79.33,2.6,6.79,3.37,4.21,,,,,,36388.74,,,,31.5,112.7,263.46,16.81,45.6,54.4,34.6
(주)SH에너지화학,002360,2016/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,218397677,673.11,580.63,211.38,57.6,19.6,183.5,2.86,210.93,999999999,2.19,38.68,67.66,17.69,11.04,8.26,20.31,20.08,15.02,18.66,24.63,1.82,2.23,4.99,18.61,6.05,167.45,2.18,19.61,60.28,0.01,0,0.9,7.76,13.99,42.44,161.6,-2.65,-14.88,23.47,-2.75,5.02,1965.07,,216.85,83.61,2.4,6.78,2.87,3.39,,,,,,40893.43,,,,32.85,130.53,304.32,18.72,38.5,61.5,44.09
(주)SH에너지화학,002360,2017/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,188114822,1057.37,816.13,399.76,63.29,16.36,189.4,2.84,162.17,999999999,2.46,35.02,69.9,13.98,7.54,5.25,11.57,11.35,7.91,9.21,13.39,1.51,1.78,4.82,11.92,5.24,114.68,3.18,30.62,69.67,0.01,0,-13.87,0.66,3.22,-46.61,86.3,-2.2,-6.34,4.01,72.7,-41.16,1692.59,,127.6,85.94,1.95,5.98,2.19,2.68,,,,,,29127.7,,,,23.24,94.63,223.37,15.48,50.35,49.65,33.92
(주)SH에너지화학,002360,2018/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,183598766,1287.95,953.73,441.48,64.61,16.17,185.76,2.86,22.72,999999999,2.62,34.8,70.04,6.68,1.14,1.11,1.93,1.7,1.64,2.21,1.97,1.48,1.72,4.94,8.69,6.5,133.77,2.73,41.99,56.11,0.01,0,-2.4,-2.3,-1.92,-75.89,20.8,-3.39,-2.75,-2.1,11.35,-85.19,1651.96,,18.9,86.08,1.95,6.01,2.12,2.8,,,,,,19920.85,,,,16.27,67.41,164.52,10.85,76.76,23.24,10.21
(주)SH에너지화학,002360,2019/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,140852575,1110.48,887.83,542.25,61.61,24.66,174.72,7.1,-24.12,999999999,2.12,40.26,67.71,4.73,-2.22,-2.19,-2.21,-2.55,-2.51,-2.84,-3.06,1.15,1.38,3.68,7.22,6.14,140.69,2.59,50.54,59.48,0.01,0,-23.28,0.8,-5.94,-223.7,-25.8,10.49,8.67,-2.57,-24.72,-249.05,1267.34,,-28.17,80.22,1.54,4.45,1.66,2.16,,,,,,13705.14,,,,11.1,44.32,102.46,9.73,110.44,-10.44,-22.55
(주)SH에너지화학,002360,2020/12,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,93584262,979.37,849.69,445.74,55.43,30.38,161.16,9.63,-38.65,999999999,2.03,49.89,61.73,1.16,-8.39,-7.42,-6.26,-6.52,-5.77,-7.29,-8.31,0.78,0.99,2.21,7.1,5.37,80.22,4.55,51.38,67.98,0.01,0,-33.56,-4.91,-7.76,0,-61.9,10.16,12.67,-13.3,-42.74,0,842.04,,-70.65,76.7,1.09,2.68,1.2,1.44,,,,,,8226.3,,,,7.01,27.05,65.54,8.79,189,-89,-84.43
(주)SIMPAC,009160,2011/12,  1차 금속 제조업,1989/07/29,,215365697,130.69,108.07,54.55,11.55,84.02,1161.71,14.01,20.93,999999999,3.55,93.52,49.18,20.87,12.7,11.6,10.09,9.42,8.61,15.9,17.4,0.74,1.37,1.47,9.05,3.66,5.54,65.87,40.31,99.85,0.01,0.14,18.47,15.37,16.25,21.75,925,20.16,16.19,14.54,25.43,26.96,7404.72,,940.22,54.34,0.84,3.22,1.5,1.8,,,,,,53726.56,,,,17.28,74.79,533.38,24.95,33.46,66.54,46.49
(주)SIMPAC,009160,2012/12,  1차 금속 제조업,1989/07/29,,225353321,140.97,117.58,22.15,13.93,69.63,1291.81,12.66,15.51,999999999,3.87,88.31,47.94,18.86,11.18,8.56,9.2,8,6.13,10.81,14.12,0.72,1.26,1.39,8.7,3.61,5.97,61.12,41.97,101.1,0.01,0.16,4.64,2.5,11.2,-22.78,714,1.45,5.01,-0.08,-4.22,-7.88,7748.11,,866.13,58.95,0.85,3.07,1.47,1.78,,,,,,43772.07,,,,13.74,59.15,353.46,19.42,41.97,58.03,44.06
(주)SIMPAC,009160,2013/12,  1차 금속 제조업,1989/07/29,,205751154,81.19,62.03,7.16,-6.95,73.34,1436.01,18.32,16.58,999999999,2.67,121.32,30.01,20.1,11.47,9.74,8.26,6.93,5.89,10.11,11.9,0.6,1.04,0.98,8.07,3.06,5.4,67.6,45.23,119.21,0.01,0.17,-8.7,13.59,11.16,3.93,742,-0.39,52.71,-28.88,1.17,-6.32,7074.15,,811.39,57.69,0.82,2.79,1.57,1.96,,,,,,46115.44,,,,12.74,62.56,349.24,22.41,38.71,61.29,43.46
(주)SIMPAC,009160,2014/12,  1차 금속 제조업,1989/07/29,,263152264,105.96,76.17,19.44,2.13,74.3,1503.67,10.69,8.48,13.05,3.82,108.2,37.92,16.37,6.59,5.44,4.84,4.66,3.85,6.7,8.1,0.71,1.23,1.07,7.93,3.67,6.22,58.66,46.02,99.54,0.01,0.19,27.9,5.51,4.71,-28.56,530,129.79,-6.42,33.34,58.76,-26.52,9047.72,,596.25,57.37,1,2.17,2.08,2.81,,,,,,51704.11,,,,13.54,30.95,284.41,19.65,54.56,45.44,27.68
(주)SIMPAC,009160,2015/12,  1차 금속 제조업,1989/07/29,,269528038,102.82,69.62,14.76,1.13,82.25,1595.38,12.58,14.66,19.45,3.08,107.21,41.17,17.85,7.88,6.1,5.34,5.28,4.09,7.29,9.42,0.67,1.19,1.11,5.56,3.56,5.4,67.63,65.63,102.49,0.01,0.27,2.42,10.71,6.1,14.79,608,6.84,4.92,20.18,38.05,22.48,9266.93,,730.31,54.87,0.86,1.54,1.69,2.43,,,,,,59958.15,,,,14.18,34.11,295.6,22.25,52.03,47.97,27.44
(주)SIMPAC,009160,2016/12,  1차 금속 제조업,1989/07/29,,267074156,113.8,84.21,33.41,5.13,73.81,1653.2,13.12,16.75,20.43,2.61,100.28,42.31,18.48,8.82,6.06,5.68,5.61,3.85,6.85,9.98,0.64,1.13,1.09,5.23,3.67,5.3,68.81,69.81,99.36,0.01,0.28,-0.91,-1.17,3.62,-1.54,603,-1.26,-3.08,1.55,-18.23,10.95,9182.56,,810.25,57.53,0.79,1.49,1.52,2.15,,,,,,59093.1,,,,14.14,33.07,247.21,22.13,51.46,48.54,27.39
(주)SIMPAC,009160,2017/12,  1차 금속 제조업,1989/07/29,,230634812,115.32,85.28,23.55,5.25,58.27,1656.02,14.49,10.1,12.3,2.11,95.71,39.53,16.31,5.07,5.59,3.01,2.93,3.23,5.36,4.86,0.58,0.96,0.98,5.41,3.21,6.04,60.39,67.43,113.85,0.01,0.39,-13.64,-8.78,0.17,-20.32,509,-3.38,-4.4,-14.77,-14.59,-50.36,7929.7,,402.2,63.18,0.75,1.31,1.41,1.9,,,,,,43282.91,,,,11.36,25.07,218.27,18.77,60.25,39.75,29.79
(주)SIMPAC,009160,2018/12,  1차 금속 제조업,1989/07/29,,306150809,135.98,87.82,49.22,12.06,56.71,1329.78,16.64,4.07,47.59,2.97,85.28,45.58,11.16,3.33,22.6,2.1,1.92,13.02,20.48,3.02,0.58,0.91,1.02,4.1,4.23,8.44,43.27,89,86.22,0.01,0,32.74,78.86,80.64,436.6,1678,106.96,60.97,106.23,180.33,-12.89,10526.1,,350.37,63.81,0.75,1.16,1.33,1.96,,,,,,114254.96,,,,16.76,32,292.53,37.32,27.54,72.46,60.57
(주)SIMPAC,009160,2019/12,  1차 금속 제조업,1989/07/29,,430085162,131.76,91.59,58.26,10.26,53.93,1348.61,18.96,3.47,9.77,2.65,88.38,42.58,10.41,2.59,2.21,1.89,1.64,1.39,2.17,2.54,0.63,0.98,1.13,4.34,7.08,11.34,32.17,84.11,51.54,0.01,13.04,40.48,-0.38,1.42,-86.29,157,-26.23,5.1,-6.93,-19.88,9.33,6573.26,,170.28,64.96,0.82,1.39,1.43,2.14,,,,,,65475.48,,,,9.64,24.96,199.32,15.22,57.13,42.87,14.49
(주)SIMPAC,009160,2020/12,  1차 금속 제조업,1989/07/29,,365863303,141.82,88.93,49.68,14.13,58.9,1418.28,19.63,2.64,20.6,2.16,82.77,47.91,10.3,2.13,9.33,1.21,1.1,4.82,7.54,1.72,0.52,0.81,0.95,3.33,7.19,9.18,39.76,109.69,50.79,0.01,0.75,-14.93,8.56,5.17,259.84,586,-13.51,-1.52,22.15,49.41,-30.1,5591.72,,119.02,62.93,0.66,1.49,1.14,1.73,,,,,,96471.6,,,,13.08,42.37,372.74,26.37,39.73,60.27,35.39
(주)SNT에너지,100840,2011/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2012/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2013/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2014/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2015/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2016/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2017/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2018/12,  기타 기계 및 장비 제조업,2008/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)SNT에너지,100840,2019/12,  기타 기계 및 장비 제조업,2008/02/22,,213326726,303.82,288.69,31.18,41.19,36.31,6526.29,0.02,1771.27,999999999,11.84,52.63,61.39,16.73,8.19,7.24,5.55,5.23,4.63,6.31,7.13,0.64,0.87,1.65,20.9,2.54,9.11,40.07,17.47,143.54,0.01,0.07,0,0,0,0,2148,0,0,0,0,0,28418.13,,2327.72,73.36,0.78,1.73,1.04,1.1,,,,,,36695.84,,,,10.99,29.95,1558.76,17.2,41.98,58.02,42.11
(주)SNT에너지,100840,2020/12,  기타 기계 및 장비 제조업,2008/02/22,,237399736,251.91,244.37,83.83,36.64,42.24,6281.65,0.21,432.67,999999999,13.36,55.82,60.76,16.89,9.74,4.12,6.96,6.91,2.92,4.07,9.62,0.71,0.99,1.82,29.1,3.24,8.53,42.77,12.54,112.56,0.01,0.04,11.28,0.44,-3.75,-36.66,1414,-0.42,2.09,-0.6,-40.19,32.35,31625,,3080.71,70.31,0.85,1.93,1.16,1.21,,,,,,32027.13,,,,9.55,26.11,1219.45,13.49,50.38,49.62,30.56
(주)SNT홀딩스,036530,2011/12,  전문 서비스업,2002/10/22,,1663846065,174.28,128.31,39.04,20.9,62.08,6118.84,4,16.87,999999999,7.13,82.61,49.03,12.89,7.24,5.24,6.14,5.79,4.19,6.88,9.31,0.8,1.29,1.53,6.44,4.67,4.96,73.66,56.69,78.17,0.02,0.16,10.91,4.21,2.21,13.66,2132,1.6,-0.21,9.25,13.58,-0.27,111492.25,,8074.87,61.7,1.06,1.7,1.67,2.25,,,,,,316126.05,,,,14.88,32.51,253.03,19,48.6,51.4,27.58
(주)SNT홀딩스,036530,2012/12,  전문 서비스업,2002/10/22,,1668749904,184.89,132.96,35.94,22.1,57.43,6574.33,3.29,20.28,999999999,5.52,81.64,48.14,12.2,5.14,3.79,4.37,4.08,3.01,5.6,6.52,0.79,1.27,1.55,6.01,4.31,4.83,75.52,60.74,84.69,0.01,0.18,0.29,-2.35,7.44,-14.76,1870,-0.49,-0.64,-4.13,2.08,-28.89,111820.85,,5742.22,63.52,1.05,1.69,1.64,2.25,,,,,,289200.16,,,,13.94,29.63,224.92,17.33,57.9,42.1,21.87
(주)SNT홀딩스,036530,2013/12,  전문 서비스업,2002/10/22,,1576368464,188.1,133.44,48.56,23.34,56.38,6893.14,3.75,30.38,999999999,3.75,78.46,49.82,12.51,5.38,3.41,4.29,4.01,2.55,4.41,6.3,0.75,1.17,1.46,5.33,4.29,4.96,73.64,68.5,85.07,0.01,0.21,-5.54,3.58,4.85,-16.31,1542,0.21,0.22,7.2,10.92,-1.04,105630.49,,5682.21,63.95,0.99,1.6,1.52,2.13,,,,,,287320.84,,,,13.37,29.4,217.13,18.23,61.36,38.64,18.71
(주)SNT홀딩스,036530,2014/12,  전문 서비스업,2002/10/22,,1552374806,208.24,148.81,50.97,25.36,50.39,7211.28,1.64,34.38,999999999,3.35,77.02,48.79,11.1,4.22,4.32,3.39,3.13,3.2,5.51,4.8,0.74,1.14,1.46,5.22,4.7,5.4,67.58,69.96,77.68,0.01,0.22,-1.52,-5.11,4.62,30.84,1999,-5.36,-3.15,-7.08,-8.75,-22.75,104022.7,,4389.41,66.49,1,1.62,1.5,2.11,,,,,,280175.76,,,,13.74,30.84,236.39,18.05,59.16,40.84,23.91
(주)SNT홀딩스,036530,2015/12,  전문 서비스업,2002/10/22,,1612746929,263,201.03,82.77,32.59,41.85,7463.01,0.34,218.55,999999999,3.62,67.26,52.59,17.45,10.02,7.22,7.93,7.68,5.53,5.75,11.2,0.77,1.12,1.56,5.84,5.17,6.81,53.62,62.55,70.58,0.01,0.24,3.89,6.37,6.51,10.19,2141,-0.54,-1.52,14.66,-5.34,146.6,104927.71,,10509.62,70.49,1.06,1.73,1.51,2.04,,,,,,383575.56,,,,17.68,42.17,312.8,23.78,43.92,56.08,30.35
(주)SNT홀딩스,036530,2016/12,  전문 서비스업,2002/10/22,,1537700275,247.45,198.81,88.69,32.5,44.37,7282.62,0.32,286.46,999999999,3.46,65.64,54.54,13.08,4.7,0.66,3.52,3.3,0.46,0.47,4.72,0.7,1,1.51,6.08,4.86,6.81,53.62,60.02,75.05,0.01,0.24,-4.65,1.88,0.43,-91.61,174,-2.1,-2.3,5.66,-11.86,-55.25,97137.72,,4566.18,69.27,0.94,1.67,1.31,1.67,,,,,,230370.32,,,,10.42,25.68,197.68,14.98,65.54,34.46,4.4
(주)SNT홀딩스,036530,2017/12,  전문 서비스업,2002/10/22,,1508152132,264.63,216.54,92.09,34.43,41.26,7389.65,0.3,178.66,999999999,4.97,63.09,55.34,13.58,4.02,1.71,3.01,2.78,1.19,1.14,3.98,0.69,0.99,1.54,6.66,4.77,6.28,58.12,54.79,76.48,0.01,0.19,-1.92,-2.9,1.47,146.91,430,-3.08,-4.62,-1.46,-8.88,-16.11,95271.14,,3830.5,70.79,0.91,1.69,1.26,1.55,,,,,,220383.89,,,,10.27,25.21,214.2,14.61,66.85,33.15,11.74
(주)SNT홀딩스,036530,2018/12,  전문 서비스업,2002/10/22,,1401307482,306.08,248.36,70.44,37.2,40.62,7885.45,0.31,59.79,999999999,18.72,62.92,55.26,12.86,5.18,5.26,3.79,3.41,3.46,4.36,4.81,0.66,0.93,1.47,6.43,4.81,5.96,61.2,56.8,75.88,0.01,0.19,-7.08,-1.51,9.82,303.74,1701,-1.31,-1.32,-1.66,2.03,19.81,85949.29,,4456,71.12,0.88,1.6,1.19,1.46,,,,,,283495.5,,,,13.41,33.17,309.23,20.23,50.66,49.34,26.01
(주)SNT홀딩스,036530,2019/12,  전문 서비스업,2002/10/22,,1512114565,312.26,255.6,92.67,38.49,37.56,9173.42,0.06,184.05,999999999,17.52,59.67,56.63,15.07,8.35,8.23,6.26,5.81,5.72,8.78,8.07,0.7,0.97,1.58,6.72,5.13,7.13,51.21,54.32,71.2,0.01,0.21,7.91,5.81,16.33,127.87,4072,0.21,2.57,8.43,4.34,73.82,92745.65,,7745.21,72.69,0.94,1.74,1.24,1.52,,,,,,320323.23,,,,14.32,37.79,346.3,21.18,44.01,55.99,38.87
(주)SNT홀딩스,036530,2020/12,  전문 서비스업,2002/10/22,,1435754699,269.15,222.26,79.06,34.38,40.37,10217.07,0.08,152.96,999999999,53.5,63.59,54.7,14.53,8.85,5.42,5.95,5.64,3.46,4.62,7.84,0.64,0.89,1.44,6.44,4.83,6.47,56.45,56.71,75.62,0.01,0.21,-5.05,1.51,11.38,-40.18,2533,-10.91,6.02,-1.94,-5.86,0.64,88062.12,,7794.84,71.24,0.85,1.74,1.14,1.39,,,,,,271105.98,,,,11.94,35.33,269.56,18.88,49.39,50.61,28.73
(주)STX,011810,2011/12,  도매 및 상품 중개업,1990/09/12,,5967701000,70.06,54.61,11.42,-11.68,173.19,1139.62,48.6,1.66,2.24,5.39,198.53,27.33,7.57,3.93,3.73,4.47,4.14,3.93,14.56,13.26,1.05,3.37,1.57,16.02,14.36,13.95,26.16,22.78,25.41,0.05,0.06,47.5,-14.09,28.79,1.24,4089,-43.6,-0.03,-37.48,-26.6,162.45,99556.2,,3913.85,36.6,1.39,5.26,3.21,4.01,,,,,,524043,,,,10.01,66.29,164.13,8.78,26.96,73.04,42.43
(주)STX,011810,2012/12,  도매 및 상품 중개업,1990/09/12,,6159850000,62.81,55.08,12.95,-17.35,236.31,739.76,55.63,-3.12,-3.74,4.91,237.8,29.29,-3.15,-6.67,-7.97,-7.55,-7.98,-9.53,-35.59,-24.01,1.2,3.6,1.67,24.74,10.95,17.76,20.55,14.75,33.32,0.04,0.06,3.22,-3.19,-34.6,0,-8599,27.63,-5.81,3.76,-42.09,0,101994.13,,-6802.16,29.73,1.68,6.61,4.23,5.1,,,,,,-139686,,,,-2.76,-16.56,-43.1,-2.27,0,0,0
(주)STX,011810,2013/12,  도매 및 상품 중개업,1990/09/12,,2449401000,62.06,54.71,5.09,-36.13,0,-331.39,106.44,-10.71,-19.27,4.23,0,59.11,-28.23,-39.27,-65.14,-29.51,-30.01,-49.79,-521.17,0,0.76,0,1.19,17.71,5.87,9.16,39.86,20.61,62.16,0.02,0.07,-60.24,-73.5,-145.6,0,-26644,-79.37,-84.68,-46.53,-48.48,0,39841.76,,-15644.17,0,0.83,3.89,2.15,2.45,,,,,,-1245149,,,,-92.75,-577.77,-1841.96,-50.83,0,0,0
(주)STX,011810,2014/12,  도매 및 상품 중개업,1990/09/12,,1634606000,113.3,86.97,14.11,8.36,1239.93,125.29,70.99,0.76,11.12,4.04,385.85,71.2,7.42,2.18,23.28,3.6,2.75,29.3,0,0,1.26,0,3.59,10.84,6.74,9.99,36.54,33.69,54.17,0.02,0.13,-33.27,-6.52,0,0,15611,-49.85,-34.16,12.6,120.72,0,7247.4,,158.24,7.46,0.87,10.1,1.94,2.36,,,,,,505161,,,,40.25,467.4,332342.76,30.9,17.28,82.72,75.34
(주)STX,011810,2015/12,  도매 및 상품 중개업,1990/09/12,,1630827000,104.09,67.59,8.89,2.8,1651.71,96.66,71.15,-0.84,-0.96,4.53,504.69,71.19,2.74,-2.1,-3,-1.85,-2.71,-3.88,-59.01,-41.17,1.29,19.65,4.49,6.23,8.39,11.01,33.14,58.63,43.53,0.01,0.28,-0.23,0.97,-22.76,0,-1642,-5.9,1.03,0.95,52.33,0,54621.31,,-1144.46,5.71,0.95,15.55,1.82,2.56,,,,,,79567,,,,6.28,78.33,102008.97,4.88,114.02,-14.02,-61.56
(주)STX,011810,2016/12,  도매 및 상품 중개업,1990/09/12,,1720153000,49.89,26.7,4.89,-69.01,0,-279.05,111.76,-0.91,-12.76,4.43,0,68.72,4.93,-1.99,-26.59,-3.03,-3.46,-46.33,0,0,1.74,0,5.87,6.34,13.31,13.14,27.78,57.55,27.43,0.02,0.15,5.48,-44.15,-556.99,0,-14597,-27.52,-39.37,-46.09,-28.51,0,54931.92,,-1091.16,-46.71,1.07,19.61,2.48,4.07,,,,,,-345167,,,,-48.77,-469.74,-1045960.61,-20.07,0,0,0
(주)STX,011810,2017/12,  도매 및 상품 중개업,1990/09/12,,1803878000,85.88,53.1,17.24,-12.46,1374.49,88.97,55.54,2.02,18.31,3.83,356.57,75.82,4.73,2.44,18.54,6.97,6.6,50.09,0,0,2.7,0,9.67,8.85,17.47,17.15,21.28,41.25,20.89,0.02,0.11,4.87,-11.33,0,0,20985,-4.01,-31.44,-2.17,-19.68,0,11346.76,,277.1,6.78,1.45,24.97,3.75,6.51,,,,,,416114,,,,66.31,591.1,1066958.97,23.07,12.61,87.39,80.36
(주)STX,011810,2018/12,  도매 및 상품 중개업,1990/09/12,,1502985000,91.21,63.3,9.55,-7.35,765.34,129.42,59.84,-1.12,1.91,3.88,204.91,76.32,1.33,-0.98,0.61,-2.09,-2.5,1.54,17.12,-27.73,2.54,28.2,10.62,9.66,12.81,15.56,23.46,37.77,28.49,0.02,0.14,-16.68,-11.71,49.97,-97.28,471,4.93,-13.55,-11.12,-28.74,-133.55,78552.83,,-772.37,11.56,1.57,20.73,3.34,5.12,,,,,,83521,,,,15.07,112.51,232002.78,5.56,65.19,34.81,10.9
(주)STX,011810,2019/12,  도매 및 상품 중개업,1990/09/12,,1471164000,87.86,60.85,9.1,-9.53,895.02,114.58,59.3,0.11,-1.63,4.71,308.59,68.99,3.16,0.12,-2.26,0.87,0.31,-5.96,-54.53,2.91,2.64,24.45,9.65,11.85,10.91,16.44,22.2,30.79,33.46,0.02,0.16,-2.12,1.09,-11.47,-460.27,-1664,21.6,32.4,-8.62,-8.22,0,74576.54,,88.61,10.05,1.72,17.88,3.64,5.24,,,,,,51064,,,,9.12,56.6,30577.25,3.47,120.67,-20.67,-65.05
(주)STX,011810,2020/12,  도매 및 상품 중개업,1990/09/12,,975567000,69.81,47.55,5.7,-22.4,655.62,57.24,58.73,-0.04,-1,3.62,364.19,51.8,4.14,-0.05,-2.1,0.31,-0.08,-3.47,-48.03,-0.71,1.66,14.14,4.14,8.84,6.82,9.48,38.49,41.3,53.55,0.02,0.16,-33.69,10.26,-50.05,0,-1032,113.14,71.35,-17.21,-14.11,0,49453.63,,-24.99,13.23,1.22,6.9,2.76,4.02,,,,,,61014,,,,9.88,31.77,363.74,6.25,96.63,3.37,-33.51
(주)TCC스틸,002710,2011/12,  1차 금속 제조업,1984/12/21,,514424043,110.8,62.71,3.21,3.94,101.53,1409.01,31.55,1.41,1.8,6.63,120.14,40.39,8.19,2.22,0.89,2.89,2.63,1.05,2.02,5.07,1.18,2.28,2.01,6.96,6.88,14.18,25.74,52.41,53.06,0.01,0,11.61,9.56,0.1,-67.08,312,4.88,12.52,5.46,16.95,-41.84,32151.5,,713.84,49.62,1.55,6.24,2.88,4.91,,,,,,50799.6,,,,11.18,60.97,221.99,9.88,62.48,37.52,8.97
(주)TCC스틸,002710,2012/12,  1차 금속 제조업,1984/12/21,,501337475,113.94,61.44,8.23,4.89,142.04,1322.32,41.57,0.57,1.04,5.63,145.39,39.93,8.66,1.18,0.02,1.48,1.19,0.02,0.07,2.63,1,2.22,1.67,5.56,6.66,12.94,28.2,65.63,54.78,0.01,0,-2.54,20.4,-0.29,-96.47,0,70.34,21.31,19.05,26.39,-48.05,29490.44,,349.06,41.31,1.32,4.39,2.49,4.52,,,,,,49856.28,,,,9.11,39.33,130.33,9.94,62.91,37.09,0.25
(주)TCC스틸,002710,2013/12,  1차 금속 제조업,1984/12/21,,500832754,141.27,66.03,8.87,11.82,164.27,1134.48,46.96,-0.59,-1.15,5.46,157.32,40.47,5.34,-1.55,-3.98,-1.06,-1.42,-3.66,-8.85,-3.59,0.92,2.32,1.54,4.6,7.22,12.53,29.14,79.38,50.56,0.01,0,-0.1,-0.6,-9.16,0,0,8.84,-1.49,0.73,16.43,0,27824.04,,-430.32,37.84,1.27,3.33,2.28,4.54,,,,,,40058.31,,,,7.37,26.42,80.14,8,100.61,-0.61,-49.82
