회사명,거래소코드,회계년도_x,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),year,month,회계년도_y,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
갤럭시아머니트리(주),94480,2017-12-01,2007-07-20,,  출판업,5,28.37,-31.78,-5.05,27.98,23.49,36.77,16.11,0,42.99,4.45,2.8,1.88,7.36,135,2114.47,0.42,1.17,2.35,0,4.54,3.53,103.38,0,80.32,0,0.99,0.3,0.52,0.52,140.58,140.58,12.78,184.86,24.36,373.09,44.41,84.41,35.11,14940.3,8.14,1701.95,83001647.06,21.61,63.59,36.41,20.57,63.87,1.82,2017,12,2017-12-01,28.36549691,-31.78252646,,-5.05451154,36.77401068,20.83160663,27.98275986,16.11047585
갤럭시아머니트리(주),94480,2018-12-01,2007-07-20,,  출판업,5,17.73,71.51,33.16,25.35,29.57,23.91,11.79,0,38.63,5.93,3.84,2.33,6.49,133,2154.64,0.39,1.1,2.44,0,4.05,2.86,127.69,0,90.06,0,0.84,0.27,0.47,0.47,134.69,134.69,17.56,175.07,21.49,429.2,45.56,83.44,36.35,17623.52,7.66,1170.53,135565522.9,21.65,53.09,46.91,27.38,68.29,2.35,2018,12,2018-12-01,17.72583389,71.51334196,,33.15976212,23.9065569,29.80868735,25.34931411,11.79311531
갤럭시아머니트리(주),94480,2019-12-01,2007-07-20,,  출판업,5,5.13,120.47,24.71,4.52,9.22,0.51,82.61,0,39.12,10.33,3.77,3.76,10.04,233,2180.9,0.36,0.98,2,0,3.82,2.78,131.11,0,95.66,0,0.97,0.26,0.44,0.44,154.14,154.14,6.16,163.07,28.18,468.79,51.99,80.24,38.01,19997.41,8.32,602.43,153826258.9,23.37,48.33,51.67,44.2,35.46,2.26,2019,12,2019-12-01,5.127708429,120.4735125,,24.7076383,0.513185608,9.287510329,4.520633737,82.61152871
갤럭시아머니트리(주),94480,2020-12-01,2007-07-20,,  출판업,5,-5.06,-5.38,-2.92,9.04,0.02,11.99,-55.87,0,38.24,5.52,3.14,1.79,4.24,103,2070.63,0.32,0.89,1.74,0,3.37,3.33,109.46,0,108.28,0,27.53,0.23,0.4,0.4,136.83,136.83,16.11,184.96,22.18,468.9,50.14,82.41,35.09,20413.78,7.79,649.92,157029100.7,25.13,46.44,53.56,21.98,25.15,2.35,2020,12,2020-12-01,-5.056393498,-5.377190839,,-2.92326913,11.98920386,0.66598392,9.042117941,-55.86773269
고려신용정보(주),49720,2011-12-01,2002-01-31,,  사업지원 서비스업,5,17.94,-14.83,-2.98,8.19,13.98,21.01,167.07,0,0,2.82,17.56,12.43,19.62,168,5637.03,4.41,6.96,8.72,0,26.25,0,0,0,13.91,0.07,0.04,5.33,8.92,8.92,159,159,11.13,54.04,19.32,172.57,73.83,52.07,64.92,26126.62,137.46,942.72,1500.73,32.41,64.92,35.08,8.7,26.76,207.95,2011,12,2011-12-01,17.93507449,-14.82888787,,-2.975338386,21.01030424,13.97867341,8.191571912,167.0737984
고려신용정보(주),49720,2018-12-01,2002-01-31,,  사업지원 서비스업,5,17.91,2.89,18.22,21.36,10.66,23.88,30.46,0,0,4.52,24.92,15.54,25.63,336,7238.55,3.44,5.68,7.84,0,22.51,0,0,0,16.21,0.06,0.04,3.69,6.13,6.13,148.79,148.79,89.34,72.13,18.57,267.9,74.65,56.63,58.1,37927.41,115.03,2064.12,5121.24,36.64,66.94,33.06,12.32,57.14,999999999,2018,12,2018-12-01,17.91190182,2.891673671,,18.2227151,23.87945875,10.65903477,21.361102,30.35995739
고려신용정보(주),49720,2019-12-01,2002-01-31,,  사업지원 서비스업,5,12.50611612,0,0,0,0,0,0,0,0,5.69,17.28,13.59,29.36,476,8143.82,2.39,5.16,4.05,0,19.39,0,0,0,18.82,0.05,0.05,3.04,5.84,5.84,108.64,108.64,56.07,116.11,3.26,315.37,127.62,40.95,46.27,44855.62,92.05,535.22,4224.95,38.52,66.34,33.66,14.76,13.9,60.71,2019,12,2019-12-01,12.50611612,356.1100477,,101.2507486,6.860599125,17.7171472,47.79603759,41.66343414
고려신용정보(주),49720,2020-12-01,2002-01-31,,  사업지원 서비스업,5,14.39,105.62,56.08,44.36,29.45,27.47,55.45,0,0,7.73,17.15,17.29,39.79,740,9315.32,2.24,5.15,3.62,0,20.24,0,0,0,18.03,0.06,0.05,2.85,5.87,5.87,86.03,86.03,28.16,141,-5.87,408.24,153.87,36.16,41.49,54413.27,77.35,315.75,3828.02,40.85,65.08,34.92,18.92,10.4,17.26,2020,12,2020-12-01,14.38521564,105.6236581,,56.07620914,27.47154941,29.45041084,44.3636752,55.45339281
글로벌텍스프리(주),204620,2018-12-01,2014-11-19,,  소매업; 자동차 제외,5,26.01,-11.8,-15.43,47.69,15.42,63.38,0,0,0,20.14,1.6,8.89,12.13,226,2155.45,0.44,0.6,2.98,0,0,0,0,0,0,0,0,0.47,0.52,0.52,998.73,998.73,803.76,51.75,79.73,759.72,17.3,88.6,65.9,27959.46,24.93,894.47,6134.53,67.31,36.41,63.59,29.92,12.45,0.57,2018,12,2018-12-01,26.00966457,-11.80157627,,-15.43038104,63.37984944,15.41640837,47.68687794,10000
글로벌텍스프리(주),204620,2019-12-01,2014-11-19,,  소매업; 자동차 제외,5,43.89,151.47,94.05,12.81,-1.56,2.36,-30.65,0,0,9.72,6.66,4.87,7.91,163,1605.26,0.5,0.81,3.18,0,0,0,0,0,0,0,0,0.52,0.59,0.59,495.16,495.16,365.05,73.57,64.15,390.62,34.04,80.39,57.61,28038.05,22.16,356.69,4854.28,46.91,44.13,55.87,20.71,10.88,2.58,2019,12,2019-12-01,43.88942646,151.4736717,,94.04702518,2.357787313,-1.36967066,12.81253164,-30.65211152
나이스평가정보(주),30190,2014-12-01,2000-05-16,,  정보서비스업,5,25.68,-66.44,3.07,13.57,9.41,24.83,14.83,0,0,6.39,15.16,11.3,15.83,294,4599.14,1.77,2.48,3.6,0,11.31,0,0,0,32.28,0.03,0.09,2.31,3.49,3.49,201.33,201.33,98.38,42.54,26.69,387.76,66.96,53.03,70.16,109749.19,65.41,1345.55,1756.59,39.3,72.11,27.89,16.25,17.21,5571.59,2014,12,2014-12-01,25.67825031,-66.43780221,,3.067065375,24.83301707,9.410552461,13.56707932,14.83178805
나이스평가정보(주),30190,2015-12-01,2000-05-16,,  정보서비스업,5,21.09,16.87,19.24,13.3,13.54,8.04,24.67,0,0,6.57,16.31,12.42,17.69,366,5569.26,1.89,2.69,3.91,0,11.95,0,0,0,30.54,0.03,0.08,2.4,3.65,3.65,181.11,181.11,81.91,42.24,22.64,440.25,70.32,50.56,70.3,130999.76,68.91,1480.66,1884.13,38.74,71.67,28.33,16.97,38.23,1997.46,2015,12,2015-12-01,21.09352796,16.87097159,,19.24431552,8.03770367,13.53743692,13.30189303,24.66523363
나이스평가정보(주),30190,2016-12-01,2000-05-16,,  정보서비스업,5,2.19,60.85,7.8,15.03,16.22,22.09,27.38,0,0,8.19,19.64,13.85,19.6,466,5691.31,1.69,2.39,3.54,0,10.24,0,0,0,35.66,0.03,0.1,2.1,3.24,3.24,188.69,188.69,108.02,40.78,25.23,511.65,65.23,53.67,71.03,144082.84,65.89,1519.69,2077.5,41.7,68.34,31.66,19.65,27.79,999999999,2016,12,2016-12-01,2.191522044,60.8476302,,7.800401456,22.09004212,16.21788215,15.02558165,27.37501663
나이스평가정보(주),30190,2017-12-01,2000-05-16,,  정보서비스업,5,4.3,109.96,10.25,7.32,10.44,4.8,8.33,0,0,8.51,19.24,13.53,18.77,512,5936.02,1.59,2.21,3.38,0,10.07,0,0,0,36.25,0.03,0.1,1.98,3,3,197.39,197.39,115.59,36.81,25.86,565.07,65.12,52.4,73.09,154818.97,65.97,1424.81,1804.25,42.96,66.09,33.91,19.81,15.17,999999999,2017,12,2017-12-01,4.299649513,109.9632161,,10.24938956,4.795606198,10.43945272,7.322468598,8.327394214
나이스평가정보(주),30190,2018-12-01,2000-05-16,,  정보서비스업,5,6.48,12.84,10.7,14.22,15.63,17.42,24.9,0,0,9.98,19.91,15.24,20.71,641,6320.93,1.53,2.08,3.26,0,14.38,0,0,0,25.39,0.04,0.07,1.93,2.87,2.87,210.26,210.26,104.72,35.14,28.25,653.4,62.34,53.87,74,171833.24,64.1,473.19,1506.97,44.77,63.82,36.18,22.29,11.2,999999999,2018,12,2018-12-01,6.484325378,12.84230262,,10.69877113,17.41618215,15.63292729,14.21897216,24.89510825
나이스평가정보(주),30190,2019-12-01,2000-05-16,,  정보서비스업,5,7.07,51.69,16.96,19.04,13.02,20.81,6.46,0,0,9.92,18.04,13.89,19.3,682,6767.95,1.4,1.94,3.06,0,14.84,0,0,0,24.59,0.04,0.07,1.75,2.58,2.58,214.87,214.87,110.66,42.33,29.23,738.47,64.51,54.67,70.26,190567.88,59.72,345.82,1733.98,46.38,63.53,36.47,21.4,8.99,126.41,2019,12,2019-12-01,7.072064135,51.69123535,,16.96475405,20.80920974,13.01923084,19.03580207,6.464233082
나이스평가정보(주),30190,2020-12-01,2000-05-16,,  정보서비스업,5,8.54,-3.72,15.78,15.58,15.44,15.42,15.68,0,0,10.58,18.62,13.72,19.54,789,7345.91,1.3,1.85,2.86,0,12.86,0,0,0,28.38,0.04,0.08,1.61,2.37,2.37,210.65,210.65,118.62,42.5,28.68,852.51,64.7,54.6,70.17,209790.5,56.88,395.39,2435.13,47.04,60.95,39.05,22.49,8.25,134.19,2020,12,2020-12-01,8.539690115,-3.715103658,,15.77506085,15.4226984,15.44301831,15.58241158,15.68016047
남화토건(주),91590,2013-12-01,2012-01-31,,  종합 건설업,5,2.74,-4.1,4.01,4.41,4.03,4.91,-16.05,0,8.27,6.79,2.9,4.5,5.34,496,7641.82,0.66,0.79,1.19,0,13.2,14.24,25.63,0,27.64,0.5,0,1.25,1.5,1.5,502.71,502.71,86.54,19.05,35.49,1893.93,66.31,44.3,84,17938.99,12.98,502.36,41728.28,20,50.63,49.37,33.95,24.6,999999999,2013,12,2013-12-01,2.737906306,-4.095731338,,4.014945835,4.905343494,4.105286687,4.407532552,-16.04601303
남화토건(주),91590,2014-12-01,2012-01-31,,  종합 건설업,5,6.11,-2.43,2.88,-0.1,4.19,-3.86,-0.61,0,7.53,6.23,2.88,4.29,5.1,493,8108.88,0.69,0.8,1.22,0,11.21,18.53,19.7,0,32.57,0.08,0,1.37,1.59,1.59,860.54,860.54,168.46,14.2,37.68,1973.29,65.51,42.64,87.57,14165.7,10.26,406.58,43076.49,14.88,48.01,51.99,41.84,26.99,999999999,2014,12,2014-12-01,6.111904718,-2.430859609,,2.881640987,-3.856931032,4.142517577,-0.103645199,-0.607707144
남화토건(주),91590,2015-12-01,2012-01-31,,  종합 건설업,5,-47.05,-5.52,15.36,0.96,0.95,-18.41,-63.97,0,5.37,4.44,-0.54,1.61,1.79,178,4293.67,0.36,0.41,0.59,0,11.81,14.69,24.85,0,30.91,0.17,0,0.84,0.94,0.94,785.31,785.31,155.27,14.1,30.07,1992.06,74.78,34.46,87.64,9208.43,6.61,279.74,40419.76,18.27,69.45,30.55,24.3,14.88,999999999,2015,12,2015-12-01,-47.04978412,-5.521914359,,15.35546227,-18.40577483,1.047341109,0.960686736,-63.96572233
남화토건(주),91590,2016-12-01,2012-01-31,,  종합 건설업,5,28.08,0.45,15.53,7.9,4.15,-6.63,172.99,0,11.73,9.22,2.8,4.11,4.77,485,5499.22,0.45,0.52,0.66,0,10.73,16.44,22.2,0,34.01,0.08,0,1.17,1.39,1.39,388.18,388.18,91.46,18.17,22.14,2074.69,82.93,29.82,84.62,14553.66,9.68,440.13,44260.26,22.54,43.26,56.74,40.89,19.57,999999999,2016,12,2016-12-01,28.07740071,0.452979286,,15.53246064,-6.628214999,4.174724928,7.896271637,172.9905329
남화토건(주),91590,2019-12-01,2012-01-31,,  종합 건설업,5,3.88,-3.2,-13.42,3.78,3.32,52.2,741.94,0,9.3,9.54,1.68,3.22,3.81,424,4574.5,0.34,0.39,0.5,0,4.07,9.28,39.33,0,89.76,0.02,0,0.86,1.04,1.04,539.48,539.48,156.86,17,31.31,2261.04,72.02,38.44,85.47,11271.85,6.95,372.99,163170.91,20.99,40.76,59.24,45.45,17.48,999999999,2019,12,2019-12-01,3.87675778,-3.197100901,,-13.41783475,52.19575809,3.293896387,3.780169548,741.9365377
남화토건(주),91590,2020-12-01,2012-01-31,,  종합 건설업,5,40.33,2.99,9.2,5.66,3.92,-0.01,30.2,0,10.05,8.66,3.15,3.91,4.79,552,6419.39,0.45,0.54,0.72,0,7.78,11.15,32.74,0,46.93,0.07,0,0.99,1.21,1.21,387.05,387.05,146.54,19.87,26.98,2349.69,76.27,36.37,83.43,14236.37,8.3,457.42,39086.21,18.89,34.6,65.4,45.84,24.57,999999999,2020,12,2020-12-01,40.32976651,2.989884149,,9.203629907,-0.014690387,3.130211681,5.660197657,30.19958548
라온시큐어(주),42510,2014-12-01,2001-01-03,,  출판업,5,-31.89,-14.16,11.73,-9.31,-10.76,-19.98,0,0,54.78,-13,-17.07,-9.31,-13.73,-46,352.63,0.72,1.06,1.92,0,2.15,9.1,40.11,0,169.71,0.01,0,0.83,1.14,1.14,277.93,277.93,86.29,48.71,37.49,62.95,61.64,58.55,67.25,5470.89,36.74,1600.1,7249.18,48.77,109.55,-9.55,-26.65,30.31,-42.34,2014,12,2014-12-01,-31.89250117,-14.15831666,,11.73453305,-19.9839855,-10.76391888,-9.313879402,243.5792823
라온시큐어(주),42510,2015-12-01,2001-01-03,,  출판업,5,11,-29.96,-4.07,8.53,6.89,17.45,0,0,62.54,5.54,5.22,4.45,6.66,22,391.41,0.8,1.2,2.06,0,2.92,12.75,28.63,0,125.01,0.01,0,0.92,1.31,1.31,208.69,208.69,94.53,50.98,33,67.29,55.31,63.36,66.23,8159.02,50.49,3407.24,23099.62,65.53,75.96,24.04,8.46,42.83,13.64,2015,12,2015-12-01,10.99553127,-29.96373315,,-4.072196113,17.44794929,6.892435786,8.528302875,10000
라온시큐어(주),42510,2016-12-01,2001-01-03,,  출판업,5,34.15,207.41,31.14,2.8,15.95,-13.58,147.37,0,59.8,10.22,11.99,10.42,14.77,54,525.08,1.02,1.45,2.44,0,5.05,20.12,18.15,0,72.26,0.02,0,1.23,1.75,1.75,276.47,276.47,185.15,33.86,34,78.02,62.56,53.27,74.7,8465.42,50.96,1150,1656.29,50.68,64.27,35.73,20.17,34.24,43.75,2016,12,2016-12-01,34.15147029,207.4074693,,31.13856208,-13.58057078,15.95041672,2.802569025,147.3690693
라온시큐어(주),42510,2017-12-01,2001-01-03,,  출판업,5,27.18,-9.8,-15.83,22.42,27.31,55.98,96.8,0,61.48,16.17,18.37,18.59,23.82,106,667.77,1.15,1.5,2.97,0,5.61,16.84,21.67,0,65.08,0.02,0,1.45,1.88,1.88,389.34,389.34,104.16,27.34,50.44,99.33,40.92,67.87,78.53,11131.91,54.74,1676.55,2734.08,52.41,60.62,39.38,30.86,30.34,201.54,2017,12,2017-12-01,27.17524512,-9.800562679,,-15.83287992,55.98035311,28.6885306,22.41936532,96.80479459
라온시큐어(주),42510,2018-12-01,2001-01-03,,  출판업,5,15.86,51.4,6.49,34.78,23.47,48.17,10.83,0,57.97,15.38,17.45,15.86,21.09,117,773.68,1.03,1.36,3.65,0,3.41,7.68,47.53,0,106.91,0.02,0,1.11,1.44,1.44,314.37,314.37,87.92,35.16,50.88,122.64,34.31,74.61,73.99,12180.24,44.44,1211.64,2205.41,49.49,58.27,41.73,31.08,29.49,867.01,2018,12,2018-12-01,15.86049741,51.40178048,,6.494887061,48.17144543,26.98179777,34.78039736,10.83341544
라온시큐어(주),42510,2019-12-01,2001-01-03,,  출판업,5,23.7,252.62,75.89,86.5,11.21,90.12,-43.84,0,59.63,8.32,6,6.45,10.15,66,957.05,0.78,1.41,3.17,0,3.11,6.4,56.99,0,117.52,0.02,0,0.78,1.03,1.03,327.05,327.05,198.08,123.65,52.8,136.39,53.55,76.06,44.71,14009.74,27.41,395.22,2648.95,46.02,68.13,31.87,18.08,13.38,3.1,2019,12,2019-12-01,23.70107205,252.6167519,,75.89321077,90.11559275,12.71302627,86.50484189,-43.84264566
라온시큐어(주),42510,2020-12-01,2001-01-03,,  출판업,5,22.03,-1.98,20.59,-0.17,44.1,-6.71,0,0,53.86,-23.58,-6.2,-17.15,-38.05,-310,1167.93,0.73,1.3,2.75,0,3.69,7.1,51.41,0,98.91,0.02,0,0.73,0.99,0.99,239.16,239.16,118.56,48.89,41.36,167.2,43.06,71.08,67.16,6652.73,13.04,191.47,1311.96,17.91,197.92,-97.92,-131.69,10.59,-2.13,2020,12,2020-12-01,22.03458995,-1.98106445,,20.59104466,-6.705321715,49.9525258,-0.169673448,10000
미디어젠(주),279600,2020-12-01,2019-11-05,,  출판업,5,-14.58,40.37,19.29,4.24,-3.76,-7.21,0,0,99.56,-3.01,-0.17,-1.15,-2.02,-77,2561.35,0.38,0.67,0.82,0,5.37,14.99,24.35,0,68.02,0.02,0,0.59,0.71,0.71,493.56,493.56,85.1,82.81,40.32,748.91,90.37,50.56,54.7,8910.99,28.07,60.05,2656.82,75.01,91.77,8.23,-4.01,0.94,-1.55,2020,12,2020-12-01,-14.08742513,40.36974679,,19.29277789,-7.20839901,-3.762201822,4.239517003,-34.96234039
미투젠(유),950190,2020-12-01,2020-08-18,,  출판업,5,16.6,-17.42,-18.12,84.71,145.75,93.22,9.99,0,75.3,34.29,50.1,40.87,50.84,3268,10145.65,1.19,1.48,24.4,0,12,0,0,0,30.42,0.03,0.08,1.06,1.25,1.25,922.9,922.9,700.82,13.54,86.14,188.43,3.85,96.61,88.07,64644.49,52.57,1605.17,0,57.23,23.98,76.02,59.92,25.37,194.84,2020,12,2020-12-01,16.59986207,-17.41569785,,-18.11970815,93.22339135,145.7487045,84.70956566,1.463803437
비디아이(주),148140,2018-12-01,2017-11-09,,  기타 기계 및 장비 제조업,6,-9.65,18.11,5.28,52.8,7.06,66.84,-77.4,0,15.92,0.43,5.16,0.3,2.49,103,10824.58,0.7,2.6,3.78,0,1.1,2.51,145.21,0,331.03,0.01,0,0.49,0.86,0.86,121.72,121.72,3.74,333.7,15.04,855.89,68.14,84.29,23.06,8643.67,5.84,56.01,689.26,10.08,62.39,37.61,4.24,6.02,2.38,2018,12,2018-12-01,-9.652855416,18.10546226,,5.284028689,66.83795745,7.520066831,52.80312045,-77.39950517
비플라이소프트(주),148780,2018-12-01,2022-06-20,,  출판업,5,-13.33,16.67,-2.8,-18.3,-22.67,-20.83,0,0,29.23,-9.04,-13.86,-16.08,-26.63,-316,3498.47,1.78,2.94,11.69,0,5.72,28.16,12.96,0,63.86,0.02,0,1.47,2.1,2.1,241.54,241.54,89.79,70.74,48.82,207.19,28.49,83.31,58.57,3457.91,41.2,1436.43,13617.05,20.83,122.4,-22.4,-43.41,62.16,-23.42,2018,12,2018-12-01,-13.3267229,16.66997927,,-2.79787158,-20.82990224,-22.85148867,-18.3010786,10000
비플라이소프트(주),148780,2019-12-01,2022-06-20,,  출판업,5,14.7,41.36,363.43,30.44,-46.29,-36.24,0,0,0,-9.46,-16.89,-18.62,-49.27,-392,4012.69,1.97,5.42,4.83,0,8.56,15.4,23.7,0,42.64,0.05,0,1.73,3.33,3.33,57.84,57.84,22.36,419.17,-29.69,111.29,307.75,40.72,19.26,4421.23,40.38,1087.42,12413.27,23.22,117.35,-17.35,-40.74,54.86,-12.88,2019,12,2019-12-01,14.6983797,41.35590863,,363.4276689,-36.24304919,-57.10147587,30.44337156,24.0452792
비플라이소프트(주),148780,2020-12-01,2022-06-20,,  출판업,5,28.05,25.73,-59.75,-36.77,-118.62,-3.32,0,0,0,-14.04,-16.48,-38.32,-298.54,-676,5138.43,2.73,0,5.36,0,13.25,11.17,32.68,0,27.55,0,0.48,2.15,5.56,5.56,69.11,69.11,21.46,0,-27.83,-20.72,0,62.27,0,4505.79,65.08,881.41,13410.49,18.48,149,-49,-76,53.14,-8.82,2020,12,2020-12-01,28.0544779,25.73134079,,-59.75235012,-3.315758347,10000,-36.77035136,72.29488755
삼목에스폼(주),18310,2020-12-01,1996-05-03,,  금속가공제품 제조업; 기계 및 가구 제외,5,-19.25,-11.72,-6.63,-0.12,-0.81,11.28,-94.85,0,9.25,0.61,-2.85,0.18,0.21,58,7922.07,0.29,0.34,0.48,0,7.38,18.03,20.24,0,49.46,0.03,0,0.62,0.77,0.77,389.1,389.1,132.43,16.6,30.08,4619.83,69.4,40.48,85.76,39878.09,10.07,24.54,2208.08,34.24,37.94,62.06,1.77,0.57,-263.42,2020,12,2020-12-01,-19.25151282,-11.71858891,,-6.627184678,11.27581079,-0.806597596,-0.122065946,-94.85024578
성우테크론(주),45300,2017-12-01,2001-12-18,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5,30.78,-1.28,0.53,15.27,17.29,41.49,68.54,0,20.53,15.36,10.02,8.73,14.84,687,4336.11,0.57,0.97,0.95,0,6.11,11.8,30.93,0,59.74,0.03,0,0.76,1.41,1.41,125.81,125.81,30.59,68.74,9.06,959.24,94.22,44.16,59.26,22301.54,31.03,62.2,331.6,58.44,60.27,39.73,26.27,1.05,16.14,2017,12,2017-12-01,30.77767056,-1.280879142,,0.529771771,41.48887619,17.38900341,15.26538759,68.54375414
성우테크론(주),45300,2018-12-01,2001-12-18,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5,3.56,-0.67,7,-2.47,9.53,-14.44,-7.49,0,24.7,13.72,11.18,7.64,12.14,617,4364.56,0.56,0.89,0.95,0,6.85,14.15,25.79,0,53.29,0.04,0,0.76,1.34,1.34,134.76,134.76,44.91,50.3,9.99,1021.24,92.07,38.74,66.53,21908.36,31.26,61.83,334.91,55.44,62,38,24.75,1.1,19.97,2018,12,2018-12-01,3.555058914,-0.670984262,,6.997237152,-14.44425135,9.494667412,-2.471589191,-7.490163393
스튜디오드래곤(주),253450,2020-12-01,2017-11-24,,  영상ㆍ오디오 기록물 제작 및 배급업,5,12.18,531.37,56.94,30.22,42.29,-6.62,12.09,0,14.22,5.63,7.67,4.42,5.71,1044,18711.65,0.79,1.01,1.21,0,5.53,43.2,8.45,0,66.04,0.02,0,1.4,2.22,2.22,172.77,172.77,37.15,24.28,12.7,4061.73,86.81,30.15,80.46,184281.98,24.33,2417.1,0,35.05,15.29,84.71,16.07,119.06,84.78,2020,12,2020-12-01,12.17699194,531.3735671,,56.94075327,-6.618998237,42.28768378,30.21928455,12.08983836
신라젠(주),215600,2016-12-01,2016-12-06,,  연구개발업,6,192.42,6.05,6.32,85.67,139.23,199.41,0,0,0,-1398.97,-21.39,-33.87,-50.21,-1452,108.04,0.02,0.04,0.06,0,1.57,0,0,0,232.92,0,0.64,0.03,0.04,0.04,326.34,326.34,53.11,36.62,45.96,667.76,46.08,66.27,73.2,-48783.67,-17.17,-3086.86,-4831.16,-921.78,0,0,0,2.9,-9.16,2016,12,2016-12-01,192.4163622,6.050842503,,6.32037697,199.4068916,139.2255435,85.67085027,32.5567432
신라젠(주),215600,2017-12-01,2016-12-06,,  연구개발업,6,29.71,-16.93,-23.57,-17.31,-2.9,-14.12,0,0,0,-830.62,-19.35,-21.97,-27.82,-876,101.42,0.03,0.03,0.08,0,2.22,0,0,0,164.42,0.01,0.45,0.03,0.04,0.04,1060.57,1060.57,263.84,16.34,62.34,593.67,36.27,68.83,85.95,-31696.86,-13.49,-2034.59,-2866.52,-461.73,0,0,0,4,-14.04,2017,12,2017-12-01,29.71346393,-16.93387698,,-23.57210304,-14.11801596,-2.896669677,-17.30689866,-22.98432962
신라젠(주),215600,2018-12-01,2016-12-06,,  연구개발업,6,12.34,-4.14,4.28,-17.77,-18.25,-27.76,0,0,0,-729.2,-27.29,-26.27,-30.64,-812,111.49,0.04,0.04,0.1,0,2.64,0,0,0,138.18,0.01,0.38,0.05,0.06,0.06,889.1,889.1,181.9,17.02,53.66,472.92,46.27,60.46,85.45,-29670.17,-15.36,-1986.85,-2637.84,-384.73,0,0,0,5.06,-115.22,2018,12,2018-12-01,12.34078128,-4.144820964,,4.282427482,-27.76466519,-18.25196225,-17.77409645,-1.376077782
신라젠(주),215600,2019-12-01,2016-12-06,,  연구개발업,6,17.59,26.52,-79.28,-63.9,-63.05,-53.84,0,0,0,-1248.27,-44.11,-86.1,-100.14,-1600,128.62,0.07,0.08,0.2,0,3.12,0,0,0,116.97,0.01,0.32,0.09,0.11,0.11,655.87,655.87,97.31,14.35,65.52,171.68,25.95,77.31,87.45,-82960.11,-118.95,-6514.97,-7998.38,-914.81,0,0,0,5.36,-10.73,2019,12,2019-12-01,17.59014007,26.51862556,,-79.27735801,-53.84271566,-63.05451412,-63.8988181,101.2938485
신라젠(주),215600,2020-12-01,2016-12-06,,  연구개발업,6,-81.59,-31.37,44.6,-32,-62.49,-54.49,0,0,0,-2864.25,-58.12,-81.63,-114.04,-668,23.32,0.03,0.04,0.09,0,0.58,0,0,0,630.6,0,1.73,0.04,0.04,0.04,476.6,476.6,87.28,107.27,40.88,63.89,100.04,51.74,48.25,-35461.61,-74.78,-2734.68,-2942.59,-2123.81,0,0,0,1.05,-20.41,2020,12,2020-12-01,-81.58790223,-31.36540779,,44.60047689,-54.49430271,-62.48763025,-32.0048683,-57.75185476
씨앤티85(주),56730,2016-12-01,2002-01-04,,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6,-55.74,-2.33,6.7,9.52,-13.73,16.34,0,0,14.7,-96.36,-11.11,-20.32,-48.57,-1051,179.84,0.21,0.5,0.3,0,2.3,8.14,44.85,0,158.66,0.01,0,0.28,0.7,0.7,57.1,57.1,0.01,169.85,-23.38,382.13,185.88,31.12,37.06,-4570.55,-11.06,-27.39,-2580.43,-54.82,0,0,0,0.49,-3.14,2016,12,2016-12-01,-55.74395064,-2.330883639,,6.696267342,16.33861789,-13.73473215,9.520872171,-21.87316841
아이진(주),185490,2015-12-01,2015-11-16,,  연구개발업,5,-30.06,4.49,-4.19,338.9,490.68,400.6,0,0,0,-4552.8,-33.82,-32.79,-36.8,-562,12.5,0.01,0.01,0.13,0,104.58,0,0,0,3.49,0.29,0.01,0.01,0.01,0.01,2187.63,2187.63,545.47,6.88,92.25,455.26,3.56,96.67,93.57,-2491.34,-10.24,-738.38,0,-2316.18,0,0,0,0.33,-186.14,2015,12,2015-12-01,-30.06099068,4.493383339,,-4.185090327,400.600967,490.6793874,338.8990448,67.37413422
